"Broad Bean
Origin",Income group,Region,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Colombia, Ecuador",Upper middle income,Latin America & Caribbean,1.61E+11,2.06E+11,2.42E+11,2.32E+11,2.86E+11,3.34E+11,3.71E+11,3.82E+11,3.81E+11,2.93E+11,2.83E+11,3.12E+11,3.30E+11
"Colombia, Ecuador",Upper middle income,Latin America & Caribbean,1.61E+11,2.06E+11,2.42E+11,2.32E+11,2.86E+11,3.34E+11,3.71E+11,3.82E+11,3.81E+11,2.93E+11,2.83E+11,3.12E+11,3.30E+11
Colombia,Upper middle income,Latin America & Caribbean,1.61E+11,2.06E+11,2.42E+11,2.32E+11,2.86E+11,3.34E+11,3.71E+11,3.82E+11,3.81E+11,2.93E+11,2.83E+11,3.12E+11,3.30E+11
Peru,Upper middle income,Latin America & Caribbean,88643193062,1.02E+11,1.21E+11,1.21E+11,1.48E+11,1.72E+11,1.93E+11,2.01E+11,2.01E+11,1.90E+11,1.92E+11,2.11E+11,2.22E+11
Peru,Upper middle income,Latin America & Caribbean,88643193062,1.02E+11,1.21E+11,1.21E+11,1.48E+11,1.72E+11,1.93E+11,2.01E+11,2.01E+11,1.90E+11,1.92E+11,2.11E+11,2.22E+11
Madagascar,Low income,Sub-Saharan Africa,5515884349,7342923489,9413002921,8550363975,8729936136,9892702358,9919780071,10601690872,10673516673,9744243531,9958655045,11465850504,12100459087
Madagascar,Low income,Sub-Saharan Africa,5515884349,7342923489,9413002921,8550363975,8729936136,9892702358,9919780071,10601690872,10673516673,9744243531,9958655045,11465850504,12100459087
Madagascar,Low income,Sub-Saharan Africa,5515884349,7342923489,9413002921,8550363975,8729936136,9892702358,9919780071,10601690872,10673516673,9744243531,9958655045,11465850504,12100459087
Madagascar,Low income,Sub-Saharan Africa,5515884349,7342923489,9413002921,8550363975,8729936136,9892702358,9919780071,10601690872,10673516673,9744243531,9958655045,11465850504,12100459087
Solomon Islands,Lower middle income,East Asia & Pacific,456705434,516074229,608229326.7,597765363.1,681151190,932725578.8,1063879451,1129787202,1172268296,1154650066,1232699140,1321131091,1411904531
Puerto Rico,High income,Latin America & Caribbean,87276164400,89524131600,93639300000,96385600000,98381300000,1.00E+11,1.02E+11,1.02E+11,1.02E+11,1.03E+11,1.04E+11,1.04E+11,1.01E+11
Brazil,Upper middle income,Latin America & Caribbean,1.11E+12,1.40E+12,1.70E+12,1.67E+12,2.21E+12,2.62E+12,2.47E+12,2.47E+12,2.46E+12,1.80E+12,1.80E+12,2.05E+12,1.87E+12
Hawaii,High income,North America,1.38E+13,1.45E+13,1.47E+13,1.44E+13,1.50E+13,1.55E+13,1.62E+13,1.68E+13,1.75E+13,1.82E+13,1.87E+13,1.95E+13,2.05E+13
Mexico,Upper middle income,Latin America & Caribbean,9.75E+11,1.05E+12,1.11E+12,9.00E+11,1.06E+12,1.18E+12,1.20E+12,1.27E+12,1.31E+12,1.17E+12,1.08E+12,1.16E+12,1.22E+12
Hawaii,High income,North America,1.38E+13,1.45E+13,1.47E+13,1.44E+13,1.50E+13,1.55E+13,1.62E+13,1.68E+13,1.75E+13,1.82E+13,1.87E+13,1.95E+13,2.05E+13
Hawaii,High income,North America,1.38E+13,1.45E+13,1.47E+13,1.44E+13,1.50E+13,1.55E+13,1.62E+13,1.68E+13,1.75E+13,1.82E+13,1.87E+13,1.95E+13,2.05E+13
Hawaii,High income,North America,1.38E+13,1.45E+13,1.47E+13,1.44E+13,1.50E+13,1.55E+13,1.62E+13,1.68E+13,1.75E+13,1.82E+13,1.87E+13,1.95E+13,2.05E+13
Dominican Republic,Upper middle income,Latin America & Caribbean,38116351526,44169678153,48288967303,48376555306,53982886258,57811180659,60657780261,62661773592,66065015410,68802092021,72342967648,75931656815,81298585403
Costa Rica,Upper middle income,Latin America & Caribbean,22602721765,26743972912,30612927861,30562363430,37268616184,42262694504,46473131799,49745084870,50577769785,54775997556,57157995873,58174550212,60126014829
Mexico,Upper middle income,Latin America & Caribbean,9.75E+11,1.05E+12,1.11E+12,9.00E+11,1.06E+12,1.18E+12,1.20E+12,1.27E+12,1.31E+12,1.17E+12,1.08E+12,1.16E+12,1.22E+12
Tanzania,Low income,Sub-Saharan Africa,18649590248,21843529025,27941177435,29081425282,32014249841,34657139495,39650530214,45680532614,49964788814,47378599025,49774021003,53320625959,57437073927
Ecuador,Upper middle income,Latin America & Caribbean,46802044000,51007777000,61762635000,62519686000,69555367000,79276664000,87924544000,95129659000,1.02E+11,99290381000,99937696000,1.04E+11,1.08E+11
Cuba,Upper middle income,Latin America & Caribbean,52742800000,58603900000,60806300000,62080000000,64328000000,68990000000,73141000000,77148000000,80656000000,87133000000,91370000000,96851000000,0
Dominican Republic,Upper middle income,Latin America & Caribbean,38116351526,44169678153,48288967303,48376555306,53982886258,57811180659,60657780261,62661773592,66065015410,68802092021,72342967648,75931656815,81298585403
Ecuador,Upper middle income,Latin America & Caribbean,46802044000,51007777000,61762635000,62519686000,69555367000,79276664000,87924544000,95129659000,1.02E+11,99290381000,99937696000,1.04E+11,1.08E+11
Madagascar,Low income,Sub-Saharan Africa,5515884349,7342923489,9413002921,8550363975,8729936136,9892702358,9919780071,10601690872,10673516673,9744243531,9958655045,11465850504,12100459087
Madagascar,Low income,Sub-Saharan Africa,5515884349,7342923489,9413002921,8550363975,8729936136,9892702358,9919780071,10601690872,10673516673,9744243531,9958655045,11465850504,12100459087
Philippines,Lower middle income,East Asia & Pacific,1.22E+11,1.49E+11,1.74E+11,1.68E+11,2.00E+11,2.24E+11,2.50E+11,2.72E+11,2.85E+11,2.93E+11,3.05E+11,3.14E+11,3.31E+11
Hawaii,High income,North America,1.38E+13,1.45E+13,1.47E+13,1.44E+13,1.50E+13,1.55E+13,1.62E+13,1.68E+13,1.75E+13,1.82E+13,1.87E+13,1.95E+13,2.05E+13
Hawaii,High income,North America,1.38E+13,1.45E+13,1.47E+13,1.44E+13,1.50E+13,1.55E+13,1.62E+13,1.68E+13,1.75E+13,1.82E+13,1.87E+13,1.95E+13,2.05E+13
Venezuela,Upper middle income,Latin America & Caribbean,1.83E+11,2.30E+11,3.16E+11,3.30E+11,3.93E+11,3.16E+11,3.81E+11,3.71E+11,4.82E+11,0,0,0,0
Ecuador,Upper middle income,Latin America & Caribbean,46802044000,51007777000,61762635000,62519686000,69555367000,79276664000,87924544000,95129659000,1.02E+11,99290381000,99937696000,1.04E+11,1.08E+11
Peru,Upper middle income,Latin America & Caribbean,88643193062,1.02E+11,1.21E+11,1.21E+11,1.48E+11,1.72E+11,1.93E+11,2.01E+11,2.01E+11,1.90E+11,1.92E+11,2.11E+11,2.22E+11
Venezuela,Upper middle income,Latin America & Caribbean,1.83E+11,2.30E+11,3.16E+11,3.30E+11,3.93E+11,3.16E+11,3.81E+11,3.71E+11,4.82E+11,0,0,0,0
Dominican Republic,Upper middle income,Latin America & Caribbean,38116351526,44169678153,48288967303,48376555306,53982886258,57811180659,60657780261,62661773592,66065015410,68802092021,72342967648,75931656815,81298585403
Colombia,Upper middle income,Latin America & Caribbean,1.61E+11,2.06E+11,2.42E+11,2.32E+11,2.86E+11,3.34E+11,3.71E+11,3.82E+11,3.81E+11,2.93E+11,2.83E+11,3.12E+11,3.30E+11
Papua New Guinea,Lower middle income,East Asia & Pacific,8306343442,9545071325,11670678864,11619541940,14250726290,17984816533,21295834133,21261305413,23210611847,21723378125,20759048835,22277692409,23431596214
Costa Rica,Upper middle income,Latin America & Caribbean,22602721765,26743972912,30612927861,30562363430,37268616184,42262694504,46473131799,49745084870,50577769785,54775997556,57157995873,58174550212,60126014829
Hawaii,High income,North America,1.38E+13,1.45E+13,1.47E+13,1.44E+13,1.50E+13,1.55E+13,1.62E+13,1.68E+13,1.75E+13,1.82E+13,1.87E+13,1.95E+13,2.05E+13
Liberia,Low income,Sub-Saharan Africa,1119000000,1373000000,1726000000,1768000000,1998000000,2398000000,2721000000,3067000000,3144000000,3177000000,3277826000,3285455000,3249000000
Hawaii,High income,North America,1.38E+13,1.45E+13,1.47E+13,1.44E+13,1.50E+13,1.55E+13,1.62E+13,1.68E+13,1.75E+13,1.82E+13,1.87E+13,1.95E+13,2.05E+13
Peru,Upper middle income,Latin America & Caribbean,88643193062,1.02E+11,1.21E+11,1.21E+11,1.48E+11,1.72E+11,1.93E+11,2.01E+11,2.01E+11,1.90E+11,1.92E+11,2.11E+11,2.22E+11
Hawaii,High income,North America,1.38E+13,1.45E+13,1.47E+13,1.44E+13,1.50E+13,1.55E+13,1.62E+13,1.68E+13,1.75E+13,1.82E+13,1.87E+13,1.95E+13,2.05E+13
Nicaragua,Lower middle income,Latin America & Caribbean,6763671611,7423377429,8496965842,8298695145,8758622329,9774316692,10532001130,10982972256,11880438824,12756717323,13286093197,13843586680,13117859222
Peru,Upper middle income,Latin America & Caribbean,88643193062,1.02E+11,1.21E+11,1.21E+11,1.48E+11,1.72E+11,1.93E+11,2.01E+11,2.01E+11,1.90E+11,1.92E+11,2.11E+11,2.22E+11
Venezuela,Upper middle income,Latin America & Caribbean,1.83E+11,2.30E+11,3.16E+11,3.30E+11,3.93E+11,3.16E+11,3.81E+11,3.71E+11,4.82E+11,0,0,0,0
Colombia,Upper middle income,Latin America & Caribbean,1.61E+11,2.06E+11,2.42E+11,2.32E+11,2.86E+11,3.34E+11,3.71E+11,3.82E+11,3.81E+11,2.93E+11,2.83E+11,3.12E+11,3.30E+11
Dominican Republic,Upper middle income,Latin America & Caribbean,38116351526,44169678153,48288967303,48376555306,53982886258,57811180659,60657780261,62661773592,66065015410,68802092021,72342967648,75931656815,81298585403
Ghana,Lower middle income,Sub-Saharan Africa,20409668522,24758819718,28526891010,25977847814,32174772956,39566292433,41939728979,63277216921,53601126665,49181854795,55009730589,58996776244,65556464056
Ecuador,Upper middle income,Latin America & Caribbean,46802044000,51007777000,61762635000,62519686000,69555367000,79276664000,87924544000,95129659000,1.02E+11,99290381000,99937696000,1.04E+11,1.08E+11
Vietnam,Lower middle income,East Asia & Pacific,66371664817,77414425532,99130304099,1.06E+11,1.16E+11,1.36E+11,1.56E+11,1.71E+11,1.86E+11,1.93E+11,2.05E+11,2.24E+11,2.45E+11
Dominican Republic,Upper middle income,Latin America & Caribbean,38116351526,44169678153,48288967303,48376555306,53982886258,57811180659,60657780261,62661773592,66065015410,68802092021,72342967648,75931656815,81298585403
Peru,Upper middle income,Latin America & Caribbean,88643193062,1.02E+11,1.21E+11,1.21E+11,1.48E+11,1.72E+11,1.93E+11,2.01E+11,2.01E+11,1.90E+11,1.92E+11,2.11E+11,2.22E+11
Ecuador,Upper middle income,Latin America & Caribbean,46802044000,51007777000,61762635000,62519686000,69555367000,79276664000,87924544000,95129659000,1.02E+11,99290381000,99937696000,1.04E+11,1.08E+11
Trinidad,High income,Latin America & Caribbean,18369361094,21641620050,27871587350,19172165226,22157948396,25433011405,25769329445,27110262285,27477965424,25121524775,21746391333,22250455019,23410353435
Nicaragua,Lower middle income,Latin America & Caribbean,6763671611,7423377429,8496965842,8298695145,8758622329,9774316692,10532001130,10982972256,11880438824,12756717323,13286093197,13843586680,13117859222
Peru,Upper middle income,Latin America & Caribbean,88643193062,1.02E+11,1.21E+11,1.21E+11,1.48E+11,1.72E+11,1.93E+11,2.01E+11,2.01E+11,1.90E+11,1.92E+11,2.11E+11,2.22E+11
Colombia,Upper middle income,Latin America & Caribbean,1.61E+11,2.06E+11,2.42E+11,2.32E+11,2.86E+11,3.34E+11,3.71E+11,3.82E+11,3.81E+11,2.93E+11,2.83E+11,3.12E+11,3.30E+11
Tanzania,Low income,Sub-Saharan Africa,18649590248,21843529025,27941177435,29081425282,32014249841,34657139495,39650530214,45680532614,49964788814,47378599025,49774021003,53320625959,57437073927
Honduras,Lower middle income,Latin America & Caribbean,10841723354,12275493959,13789727210,14486137414,15729644901,17588097150,18400538970,18372173611,19618567447,20833948912,21566622850,22940179174,23803230473
Peru,Upper middle income,Latin America & Caribbean,88643193062,1.02E+11,1.21E+11,1.21E+11,1.48E+11,1.72E+11,1.93E+11,2.01E+11,2.01E+11,1.90E+11,1.92E+11,2.11E+11,2.22E+11
Peru,Upper middle income,Latin America & Caribbean,88643193062,1.02E+11,1.21E+11,1.21E+11,1.48E+11,1.72E+11,1.93E+11,2.01E+11,2.01E+11,1.90E+11,1.92E+11,2.11E+11,2.22E+11
Peru,Upper middle income,Latin America & Caribbean,88643193062,1.02E+11,1.21E+11,1.21E+11,1.48E+11,1.72E+11,1.93E+11,2.01E+11,2.01E+11,1.90E+11,1.92E+11,2.11E+11,2.22E+11
Â ,,,,,,,,,,,,,,,
Vietnam,Lower middle income,East Asia & Pacific,66371664817,77414425532,99130304099,1.06E+11,1.16E+11,1.36E+11,1.56E+11,1.71E+11,1.86E+11,1.93E+11,2.05E+11,2.24E+11,2.45E+11
Vietnam,Lower middle income,East Asia & Pacific,66371664817,77414425532,99130304099,1.06E+11,1.16E+11,1.36E+11,1.56E+11,1.71E+11,1.86E+11,1.93E+11,2.05E+11,2.24E+11,2.45E+11
Vietnam,Lower middle income,East Asia & Pacific,66371664817,77414425532,99130304099,1.06E+11,1.16E+11,1.36E+11,1.56E+11,1.71E+11,1.86E+11,1.93E+11,2.05E+11,2.24E+11,2.45E+11
Vietnam,Lower middle income,East Asia & Pacific,66371664817,77414425532,99130304099,1.06E+11,1.16E+11,1.36E+11,1.56E+11,1.71E+11,1.86E+11,1.93E+11,2.05E+11,2.24E+11,2.45E+11
Vietnam,Lower middle income,East Asia & Pacific,66371664817,77414425532,99130304099,1.06E+11,1.16E+11,1.36E+11,1.56E+11,1.71E+11,1.86E+11,1.93E+11,2.05E+11,2.24E+11,2.45E+11
Vietnam,Lower middle income,East Asia & Pacific,66371664817,77414425532,99130304099,1.06E+11,1.16E+11,1.36E+11,1.56E+11,1.71E+11,1.86E+11,1.93E+11,2.05E+11,2.24E+11,2.45E+11
Vietnam,Lower middle income,East Asia & Pacific,66371664817,77414425532,99130304099,1.06E+11,1.16E+11,1.36E+11,1.56E+11,1.71E+11,1.86E+11,1.93E+11,2.05E+11,2.24E+11,2.45E+11
Vietnam,Lower middle income,East Asia & Pacific,66371664817,77414425532,99130304099,1.06E+11,1.16E+11,1.36E+11,1.56E+11,1.71E+11,1.86E+11,1.93E+11,2.05E+11,2.24E+11,2.45E+11
Vietnam,Lower middle income,East Asia & Pacific,66371664817,77414425532,99130304099,1.06E+11,1.16E+11,1.36E+11,1.56E+11,1.71E+11,1.86E+11,1.93E+11,2.05E+11,2.24E+11,2.45E+11
Vietnam,Lower middle income,East Asia & Pacific,66371664817,77414425532,99130304099,1.06E+11,1.16E+11,1.36E+11,1.56E+11,1.71E+11,1.86E+11,1.93E+11,2.05E+11,2.24E+11,2.45E+11
Costa Rica,Upper middle income,Latin America & Caribbean,22602721765,26743972912,30612927861,30562363430,37268616184,42262694504,46473131799,49745084870,50577769785,54775997556,57157995873,58174550212,60126014829
Ivory Coast,Lower middle income,Sub-Saharan Africa,17800887469,20343636059,24224905504,24277494337,24884503951,25381615976,26790577891,31264184741,35316494574,33131113901,35296979104,38053610009,43007045466
Nigeria,Lower middle income,Sub-Saharan Africa,2.36E+11,2.76E+11,3.37E+11,2.92E+11,3.63E+11,4.10E+11,4.59E+11,5.15E+11,5.68E+11,4.95E+11,4.05E+11,3.76E+11,3.97E+11
Ghana,Lower middle income,Sub-Saharan Africa,20409668522,24758819718,28526891010,25977847814,32174772956,39566292433,41939728979,63277216921,53601126665,49181854795,55009730589,58996776244,65556464056
Dominican Republic,Upper middle income,Latin America & Caribbean,38116351526,44169678153,48288967303,48376555306,53982886258,57811180659,60657780261,62661773592,66065015410,68802092021,72342967648,75931656815,81298585403
Dominican Republic,Upper middle income,Latin America & Caribbean,38116351526,44169678153,48288967303,48376555306,53982886258,57811180659,60657780261,62661773592,66065015410,68802092021,72342967648,75931656815,81298585403
Bolivia,Lower middle income,Latin America & Caribbean,11451869165,13120183157,16674324634,17339992165,19649631451,23963033588,27084497540,30659338784,32996188133,33000198263,33941126194,37508642258,40287647757
Haiti,Low income,Latin America & Caribbean,4756204070,5885325590,6548530572,6584649419,6622541529,7516834160,7890216508,8452509316,8776350790,8724656126,7975563430,8408252995,9658084644
Colombia,Upper middle income,Latin America & Caribbean,1.61E+11,2.06E+11,2.42E+11,2.32E+11,2.86E+11,3.34E+11,3.71E+11,3.82E+11,3.81E+11,2.93E+11,2.83E+11,3.12E+11,3.30E+11
Guatemala,Upper middle income,Latin America & Caribbean,30231249362,34113107086,39136954232,37734072278,41338521638,47654783852,50388460925,53851148432,58722323918,63767597194,68663653469,75620095538,78460447920
Tanzania,Low income,Sub-Saharan Africa,18649590248,21843529025,27941177435,29081425282,32014249841,34657139495,39650530214,45680532614,49964788814,47378599025,49774021003,53320625959,57437073927
"Peru, Belize",Upper middle income,Latin America & Caribbean,88643193062,1.02E+11,1.21E+11,1.21E+11,1.48E+11,1.72E+11,1.93E+11,2.01E+11,2.01E+11,1.90E+11,1.92E+11,2.11E+11,2.22E+11
"Peru, Mad., Dom. Rep.",Upper middle income,Latin America & Caribbean,88643193062,1.02E+11,1.21E+11,1.21E+11,1.48E+11,1.72E+11,1.93E+11,2.01E+11,2.01E+11,1.90E+11,1.92E+11,2.11E+11,2.22E+11
 , , , , , , , , , , , , , , , 
Venezuela,Upper middle income,Latin America & Caribbean,1.83E+11,2.30E+11,3.16E+11,3.30E+11,3.93E+11,3.16E+11,3.81E+11,3.71E+11,4.82E+11,0,0,0,0
Â ,,,,,,,,,,,,,,,
Venezuela,Upper middle income,Latin America & Caribbean,1.83E+11,2.30E+11,3.16E+11,3.30E+11,3.93E+11,3.16E+11,3.81E+11,3.71E+11,4.82E+11,0,0,0,0
Venezuela,Upper middle income,Latin America & Caribbean,1.83E+11,2.30E+11,3.16E+11,3.30E+11,3.93E+11,3.16E+11,3.81E+11,3.71E+11,4.82E+11,0,0,0,0
Venezuela,Upper middle income,Latin America & Caribbean,1.83E+11,2.30E+11,3.16E+11,3.30E+11,3.93E+11,3.16E+11,3.81E+11,3.71E+11,4.82E+11,0,0,0,0
Belize,Upper middle income,Latin America & Caribbean,1217442150,1290542550,1368625150,1335217500,1396731700,1486595750,1563827850,1608442150,1692955750,1762500450,1806646250,1862614800,1925000000
Papua New Guinea,Lower middle income,East Asia & Pacific,8306343442,9545071325,11670678864,11619541940,14250726290,17984816533,21295834133,21261305413,23210611847,21723378125,20759048835,22277692409,23431596214
Peru,Upper middle income,Latin America & Caribbean,88643193062,1.02E+11,1.21E+11,1.21E+11,1.48E+11,1.72E+11,1.93E+11,2.01E+11,2.01E+11,1.90E+11,1.92E+11,2.11E+11,2.22E+11
Dominican Republic,Upper middle income,Latin America & Caribbean,38116351526,44169678153,48288967303,48376555306,53982886258,57811180659,60657780261,62661773592,66065015410,68802092021,72342967648,75931656815,81298585403
Dominican Republic,Upper middle income,Latin America & Caribbean,38116351526,44169678153,48288967303,48376555306,53982886258,57811180659,60657780261,62661773592,66065015410,68802092021,72342967648,75931656815,81298585403
Venezuela,Upper middle income,Latin America & Caribbean,1.83E+11,2.30E+11,3.16E+11,3.30E+11,3.93E+11,3.16E+11,3.81E+11,3.71E+11,4.82E+11,0,0,0,0
Venezuela,Upper middle income,Latin America & Caribbean,1.83E+11,2.30E+11,3.16E+11,3.30E+11,3.93E+11,3.16E+11,3.81E+11,3.71E+11,4.82E+11,0,0,0,0
